state,district,month,biometric_pressure_index
Bihar,Munger,2025-09,-0.03950565781117529
Bihar,Munger,2025-10,0.7745295471198103
Bihar,Munger,2025-11,1.5777464471575349
Bihar,Munger,2025-12,-0.12387604400821102
Bihar,Muzaffarpur,2025-01,-2.8532276880428267
Bihar,Muzaffarpur,2025-02,-0.441985657580048
Bihar,Muzaffarpur,2025-03,0.008765405688749237
Bihar,Muzaffarpur,2025-04,-0.3862544371832202
Bihar,Muzaffarpur,2025-05,0.577077478113346
Bihar,Muzaffarpur,2025-06,0.8185643904564828
Bihar,Muzaffarpur,2025-07,0.005805582376460046
Bihar,Muzaffarpur,2025-08,0.12522721450236085
Bihar,Muzaffarpur,2025-09,-0.24967756260842605
Bihar,Muzaffarpur,2025-10,1.1357910289761628
Bihar,Muzaffarpur,2025-11,1.0479716952321967
Bihar,Muzaffarpur,2025-12,0.2119425500687653
Bihar,Nalanda,2025-01,-1.4871123013777225
Bihar,Nalanda,2025-02,0.36071868816729497
Bihar,Nalanda,2025-03,1.7155322905471935
Bihar,Nalanda,2025-04,0.6395768545957642
Bihar,Nalanda,2025-05,-0.31459114082096995
Bihar,Nalanda,2025-06,-0.36716521508262373
Bihar,Nalanda,2025-07,0.02156904244301938
Bihar,Nalanda,2025-08,-0.4562118344689625
Bihar,Nalanda,2025-09,0.46643394418483985
Bihar,Nalanda,2025-10,1.0626597129569697
Bihar,Nalanda,2025-11,0.4382033244338173
Bihar,Nalanda,2025-12,-2.0796133655785995
Bihar,Nawada,2025-01,-2.2731048451097267
Bihar,Nawada,2025-02,0.2984140068835347
Bihar,Nawada,2025-03,0.10500142718051934
Bihar,Nawada,2025-04,-0.4980206791135551
Bihar,Nawada,2025-05,0.03246186991705573
Bihar,Nawada,2025-06,0.002433599582775412
Bihar,Nawada,2025-07,-0.9632851071519195
Bihar,Nawada,2025-08,-0.8197129653211541
Bihar,Nawada,2025-09,0.49131491309527203
Bihar,Nawada,2025-10,1.4679196928267477
Bihar,Nawada,2025-11,0.793481367580791
Bihar,Nawada,2025-12,1.36309671962967
Bihar,Pashchim Champaran,2025-01,-1.0885775603255536
Bihar,Pashchim Champaran,2025-02,-0.5180233476575635
Bihar,Pashchim Champaran,2025-03,0.4482378189575808
Bihar,Pashchim Champaran,2025-04,-1.4152658595144834
Bihar,Pashchim Champaran,2025-05,-1.2542223317452927
Bihar,Pashchim Champaran,2025-06,1.6905736046056237
Bihar,Pashchim Champaran,2025-07,-0.24194872862466518
Bihar,Pashchim Champaran,2025-08,-0.9321352762069112
Bihar,Pashchim Champaran,2025-09,1.0003870570233775
Bihar,Pashchim Champaran,2025-10,1.1384243665398268
Bihar,Pashchim Champaran,2025-11,0.58627512847403
Bihar,Pashchim Champaran,2025-12,0.58627512847403
Bihar,Patna,2025-01,-2.9810096324689517
Bihar,Patna,2025-02,0.3749078805424957
Bihar,Patna,2025-03,0.5853669162971957
Bihar,Patna,2025-04,1.0702073896496551
Bihar,Patna,2025-05,0.7641634426034954
Bihar,Patna,2025-06,0.08794514442890153
Bihar,Patna,2025-07,0.21254618252923277
Bihar,Patna,2025-08,-0.4395115827910629
Bihar,Patna,2025-09,0.6011101562591128
Bihar,Patna,2025-10,-0.44978572139577344
Bihar,Patna,2025-11,-0.1079120092892868
Bihar,Patna,2025-12,0.28197183363498024
Bihar,Purba Champaran,2025-01,-1.0891525718141886
Bihar,Purba Champaran,2025-02,-0.7389032257300772
Bihar,Purba Champaran,2025-03,-0.03840453356185442
Bihar,Purba Champaran,2025-04,0.29341063641256687
Bihar,Purba Champaran,2025-05,-1.0338500434851183
Bihar,Purba Champaran,2025-06,1.3994612029939713
Bihar,Purba Champaran,2025-07,-0.5914298168525566
Bihar,Purba Champaran,2025-08,-0.702034873510697
Bihar,Purba Champaran,2025-09,-0.14900959021999485
Bihar,Purba Champaran,2025-10,0.07220052309628601
Bihar,Purba Champaran,2025-11,2.5055117695753757
Bihar,Purba Champaran,2025-12,0.07220052309628601
Bihar,Purnea,2025-01,-1.896411715075572
Bihar,Purnea,2025-02,0.7553818408167943
Bihar,Purnea,2025-03,0.6545551494807791
Bihar,Purnea,2025-04,0.006383562320679537
Bihar,Purnea,2025-05,-1.4123920229075386
Bihar,Purnea,2025-06,1.8919736340591513
Bihar,Purnea,2025-07,-1.081904534639488
Bihar,Purnea,2025-08,0.510517019000757
Bihar,Purnea,2025-09,0.1504216928007016
Bihar,Purnea,2025-10,0.276455056970721
Bihar,Purnea,2025-11,0.45290176680874794
Bihar,Purnea,2025-12,-0.3078814496357325
Bihar,Purnia,2025-01,-3.140146817927072
Bihar,Purnia,2025-02,0.10952836998752735
Bihar,Purnia,2025-03,0.28564658780801816
Bihar,Purnia,2025-04,0.5356777964009579
Bihar,Purnia,2025-05,0.2976762731424366
Bihar,Purnia,2025-06,0.3338445093928031
Bihar,Purnia,2025-07,0.7129398882245702
Bihar,Purnia,2025-08,-0.3444134783528949
Bihar,Purnia,2025-09,0.007749106653639146
Bihar,Purnia,2025-10,0.5560995268656375
Bihar,Purnia,2025-11,0.7778393908798108
Bihar,Purnia,2025-12,-0.13244115307543702
Bihar,Rohtas,2025-01,-2.2866812681674173
Bihar,Rohtas,2025-02,-0.6168557122194462
Bihar,Rohtas,2025-03,-0.4876936112257785
Bihar,Rohtas,2025-04,0.18651469844593857
Bihar,Rohtas,2025-05,0.7814778021039223
Bihar,Rohtas,2025-06,0.14739212691328182
Bihar,Rohtas,2025-07,1.854208667524973
Bihar,Rohtas,2025-08,-0.3681777056272207
Bihar,Rohtas,2025-09,-0.8438495170857698
Bihar,Rohtas,2025-10,0.7966763429264125
Bihar,Rohtas,2025-11,0.7460985699271494
Bihar,Rohtas,2025-12,0.09088960648395959
Bihar,Saharsa,2025-01,-2.579108581648845
Bihar,Saharsa,2025-02,-0.16219543575469084
Bihar,Saharsa,2025-03,0.15203638681660467
Bihar,Saharsa,2025-04,-1.0313429701776842
Bihar,Saharsa,2025-05,0.07543627003412229
Bihar,Saharsa,2025-06,0.9976328023134063
Bihar,Saharsa,2025-07,1.6351859164513967
Bihar,Saharsa,2025-08,-0.07871211695327553
Bihar,Saharsa,2025-09,-0.1920591188194128
Bihar,Saharsa,2025-10,0.47961419841242453
Bihar,Saharsa,2025-11,0.4925506902104909
Bihar,Saharsa,2025-12,0.21096195911546453
Bihar,Samastipur,2025-01,-2.9162418413366304
Bihar,Samastipur,2025-02,-0.8417006741847591
Bihar,Samastipur,2025-03,0.46052712741516616
Bihar,Samastipur,2025-04,0.5535504084553678
Bihar,Samastipur,2025-05,0.3964738272159098
Bihar,Samastipur,2025-06,-0.20145174803948507
Bihar,Samastipur,2025-07,1.1094311517091529
Bihar,Samastipur,2025-08,0.3125624435955261
Bihar,Samastipur,2025-09,0.7677307184724327
Bihar,Samastipur,2025-10,0.031676085975165316
Bihar,Samastipur,2025-11,0.38511571976998915
Bihar,Samastipur,2025-12,-0.057673219047850735
Bihar,Samstipur,2025-01,-0.853363278968507
Bihar,Samstipur,2025-02,-1.2080077585398348
Bihar,Samstipur,2025-03,-0.5873799192900113
Bihar,Samstipur,2025-04,1.8064703178164503
Bihar,Samstipur,2025-05,0.4765535194239716
Bihar,Samstipur,2025-06,-0.055413199933019866
Bihar,Samstipur,2025-07,-0.5873799192900113
Bihar,Samstipur,2025-08,-1.2523383184862507
Bihar,Samstipur,2025-09,0.7425368791024674
Bihar,Samstipur,2025-10,0.7425368791024674
Bihar,Samstipur,2025-11,-0.7647021590756752
Bihar,Samstipur,2025-12,1.5404869581379546
Bihar,Saran,2025-01,-2.3150825434424545
Bihar,Saran,2025-02,-1.3720059767257888
Bihar,Saran,2025-03,0.10015938117317597
Bihar,Saran,2025-04,0.24218688662983254
Bihar,Saran,2025-05,1.6319369941326929
Bihar,Saran,2025-06,0.3898606157297036
Bihar,Saran,2025-07,0.9449511589724066
Bihar,Saran,2025-08,-0.35889429273392315
Bihar,Saran,2025-09,0.5846975162799899
Bihar,Saran,2025-10,-0.4807806370674164
Bihar,Saran,2025-11,0.5149531910442138
Bihar,Saran,2025-12,0.11801770600756338
Bihar,Sheikhpura,2025-01,0.42949317784059415
Bihar,Sheikhpura,2025-02,0.7979729636035195
Bihar,Sheikhpura,2025-03,0.8971428538036015
Bihar,Sheikhpura,2025-04,-0.3261864518906726
Bihar,Sheikhpura,2025-05,1.0452359147818349
Bihar,Sheikhpura,2025-06,-0.5621188194142873
Bihar,Sheikhpura,2025-07,1.7840648322588804
Bihar,Sheikhpura,2025-08,-1.5555483551578329
Bihar,Sheikhpura,2025-09,-1.7397348370720012
Bihar,Sheikhpura,2025-10,-0.3649117804548549
Bihar,Sheikhpura,2025-11,-0.11814291095773644
Bihar,Sheikhpura,2025-12,-0.28726658734103994
Bihar,Sheikpura,2025-01,0.07848668933724137
Bihar,Sheikpura,2025-02,0.07848668933724137
Bihar,Sheikpura,2025-03,-1.020326961384138
Bihar,Sheikpura,2025-04,-0.8633535827096551
Bihar,Sheikpura,2025-05,-1.1773003400586206
Bihar,Sheikpura,2025-06,-0.3924334466862069
Bihar,Sheikpura,2025-07,-1.1773003400586206
Bihar,Sheikpura,2025-08,-0.23546006801172414
Bihar,Sheikpura,2025-09,0.7063802040351724
Bihar,Sheikpura,2025-10,2.27611399078
Bihar,Sheikpura,2025-11,0.7063802040351724
Bihar,Sheikpura,2025-12,1.020326961384138
Bihar,Sheohar,2025-01,-0.8726534605051582
Bihar,Sheohar,2025-02,-0.43680224502626097
Bihar,Sheohar,2025-03,2.007636090705774
Bihar,Sheohar,2025-04,-0.7015081930260646
Bihar,Sheohar,2025-05,0.5840771990639879
Bihar,Sheohar,2025-06,0.2179914540783444
Bihar,Sheohar,2025-07,0.8560411066347503
Bihar,Sheohar,2025-08,-0.09987713135744689
Bihar,Sheohar,2025-09,1.0445686546338657
Bihar,Sheohar,2025-10,-1.8236405852646675
Bihar,Sheohar,2025-11,0.19330101921784731
Bihar,Sheohar,2025-12,-0.9691339091549621
Bihar,Sitamarhi,2025-01,-2.736482076816486
Bihar,Sitamarhi,2025-02,-1.0516766249691314
Bihar,Sitamarhi,2025-03,0.3307236255845157
Bihar,Sitamarhi,2025-04,-0.2579407075369528
Bihar,Sitamarhi,2025-05,0.8611796899753589
Bihar,Sitamarhi,2025-06,0.14756858561377395
Bihar,Sitamarhi,2025-07,0.11579211283882808
Bihar,Sitamarhi,2025-08,-0.0843820354990213
Bihar,Sitamarhi,2025-09,0.16740531650376875
Bihar,Sitamarhi,2025-10,0.9173188485544317
Bihar,Sitamarhi,2025-11,1.1897642952643932
Bihar,Sitamarhi,2025-12,0.40072897048652156
Bihar,Siwan,2025-01,-2.4043549040659546
Bihar,Siwan,2025-02,-0.28465241018147713
Bihar,Siwan,2025-03,0.49232426467328294
Bihar,Siwan,2025-04,1.8830361857310502
Bihar,Siwan,2025-05,0.12771883906693865
Bihar,Siwan,2025-06,-0.8066465401527874
Bihar,Siwan,2025-07,-0.20738125657480824
Bihar,Siwan,2025-08,0.1377873395690087
Bihar,Siwan,2025-09,-0.3142217441771107
Bihar,Siwan,2025-10,1.2007877760667203
Bihar,Siwan,2025-11,-0.09200071845597536
Bihar,Siwan,2025-12,0.2676031685011027
Bihar,Supaul,2025-01,-2.4978013060382467
Bihar,Supaul,2025-02,-0.40552774712051914
Bihar,Supaul,2025-03,0.9905408606838142
Bihar,Supaul,2025-04,1.0648348770323568
Bihar,Supaul,2025-05,-0.6208683323347076
Bihar,Supaul,2025-06,-0.37165038006324974
Bihar,Supaul,2025-07,1.2531635229491924
Bihar,Supaul,2025-08,0.06064152704826316
Bihar,Supaul,2025-09,0.0581685900384747
Bihar,Supaul,2025-10,0.836810117707529
Bihar,Supaul,2025-11,0.36909281807832056
Bihar,Supaul,2025-12,-0.7374045479812189
Bihar,Vaishali,2025-01,-2.1076589348640127
Bihar,Vaishali,2025-02,-1.0018940446259126
Bihar,Vaishali,2025-03,-0.29342901128958626
Bihar,Vaishali,2025-04,0.5533465757673577
Bihar,Vaishali,2025-05,1.0516195315737984
Bihar,Vaishali,2025-06,-0.16014011331747346
Bihar,Vaishali,2025-07,-0.2771173898218039
Bihar,Vaishali,2025-08,-1.1470579332471986
Bihar,Vaishali,2025-09,0.34855512792698495
Bihar,Vaishali,2025-10,0.9900652784709356
Bihar,Vaishali,2025-11,0.5489350813906977
Bihar,Vaishali,2025-12,1.494775832036219
Bihar,West Champaran,2025-01,-2.6599878963301675
Bihar,West Champaran,2025-02,-0.49036640073609034
Bihar,West Champaran,2025-03,0.5903866039455264
Bihar,West Champaran,2025-04,-0.23294248000020565
Bihar,West Champaran,2025-05,0.4787448199011883
Bihar,West Champaran,2025-06,-0.21305074821490708
Bihar,West Champaran,2025-07,0.025751967545854702
Bihar,West Champaran,2025-08,0.3022325468231655
Bihar,West Champaran,2025-09,-0.4282988811175892
Bihar,West Champaran,2025-10,1.163903756873429
Bihar,West Champaran,2025-11,1.5396535645845983
Bihar,West Champaran,2025-12,-0.0760268532748023
Chandigarh,Chandigarh,2025-01,-2.3454898073422794
Chandigarh,Chandigarh,2025-02,-1.5078771866097873
Chandigarh,Chandigarh,2025-03,-0.19745316754839928
Chandigarh,Chandigarh,2025-04,-0.17006051191348853
Chandigarh,Chandigarh,2025-05,0.5064280263603782
Chandigarh,Chandigarh,2025-06,-0.5122173985825831
Chandigarh,Chandigarh,2025-07,0.80451488764784
Chandigarh,Chandigarh,2025-08,1.156356722517332
Chandigarh,Chandigarh,2025-09,1.0493220539287047
Chandigarh,Chandigarh,2025-10,0.2934785093580103
Chandigarh,Chandigarh,2025-11,0.603922074062775
Chandigarh,Chandigarh,2025-12,0.31907579812149856
Chandigarh,Mohali,2025-03,-1.2247433713934262
Chandigarh,Mohali,2025-08,0.0
Chandigarh,Mohali,2025-12,1.2247433713934262
Chandigarh,Rupnagar,2025-01,0.0
Chandigarh,Rupnagar,2025-02,0.0
Chandigarh,Rupnagar,2025-05,0.0
Chandigarh,Rupnagar,2025-08,1.8708251933935185
Chandigarh,Rupnagar,2025-09,-1.8708251933935185
Chandigarh,Rupnagar,2025-10,0.0
Chandigarh,Rupnagar,2025-11,0.0
Chhatisgarh,Raipur,2025-08,0.7071052811897296
Chhatisgarh,Raipur,2025-11,0.7071052811897296
Chhatisgarh,Raipur,2025-12,-1.414210562379459
Chhattisgarh,Balod,2025-01,3.12615047137776
Chhattisgarh,Balod,2025-02,-0.23471584469719559
Chhattisgarh,Balod,2025-03,-0.3290244806196104
Chhattisgarh,Balod,2025-04,-0.7252144715727117
Chhattisgarh,Balod,2025-05,-0.7386884611683158
Chhattisgarh,Balod,2025-06,-0.31892220955729433
Chhattisgarh,Balod,2025-07,-0.8249727639142004
Chhattisgarh,Balod,2025-08,-0.2606642100753518
Chhattisgarh,Balod,2025-09,-0.12571511309338887
Chhattisgarh,Balod,2025-10,0.24796139802539546
Chhattisgarh,Balod,2025-11,-0.06267609280199586
Chhattisgarh,Balod,2025-12,0.24648177809690797
Chhattisgarh,Baloda Bazar,2025-01,3.2966324386671273
Chhattisgarh,Baloda Bazar,2025-02,-0.24449049840456108
Chhattisgarh,Baloda Bazar,2025-03,-0.09294261279911423
Chhattisgarh,Baloda Bazar,2025-04,-0.1145516664196278
Chhattisgarh,Baloda Bazar,2025-05,-0.40452336057806093
Chhattisgarh,Baloda Bazar,2025-06,-0.3373132745129463
Chhattisgarh,Baloda Bazar,2025-07,-0.46668850856649247
Chhattisgarh,Baloda Bazar,2025-08,-0.39765199602493806
Chhattisgarh,Baloda Bazar,2025-09,-0.3974043500778833
Chhattisgarh,Baloda Bazar,2025-10,-0.3106713131481429
Chhattisgarh,Baloda Bazar,2025-11,-0.2320705910137013
Chhattisgarh,Baloda Bazar,2025-12,-0.2983242671216593
Chhattisgarh,Balrampur,2025-01,3.2678114456872307
Chhattisgarh,Balrampur,2025-02,-0.22094280470533736
Chhattisgarh,Balrampur,2025-03,0.006279198867227442
Chhattisgarh,Balrampur,2025-04,-0.025902436274825382
Chhattisgarh,Balrampur,2025-05,-0.4963650482760473
Chhattisgarh,Balrampur,2025-06,-0.1518814884941286
Chhattisgarh,Balrampur,2025-07,-0.4906937707512648
Chhattisgarh,Balrampur,2025-08,-0.3848184708702958
Chhattisgarh,Balrampur,2025-09,-0.513527173552386
Chhattisgarh,Balrampur,2025-10,-0.20582727538099838
Chhattisgarh,Balrampur,2025-11,-0.3887371151895476
Chhattisgarh,Balrampur,2025-12,-0.3953950610596276
Chhattisgarh,Bastar,2025-01,3.1431643083152294
Chhattisgarh,Bastar,2025-02,-0.3988042632894723
Chhattisgarh,Bastar,2025-03,0.08566544562886302
Chhattisgarh,Bastar,2025-04,0.4188715602323753
Chhattisgarh,Bastar,2025-05,-0.8091643019262122
Chhattisgarh,Bastar,2025-06,-0.6290611773502198
Chhattisgarh,Bastar,2025-07,-0.6396107633032209
Chhattisgarh,Bastar,2025-08,-0.137140359874877
Chhattisgarh,Bastar,2025-09,-0.35365377876067977
Chhattisgarh,Bastar,2025-10,-0.14634506191008978
Chhattisgarh,Bastar,2025-11,-0.34197292520826317
Chhattisgarh,Bastar,2025-12,-0.1919486825534347
Chhattisgarh,Bemetara,2025-01,3.3064059126388554
Chhattisgarh,Bemetara,2025-02,-0.39275166800648187
Chhattisgarh,Bemetara,2025-03,-0.2686787114188673
Chhattisgarh,Bemetara,2025-04,-0.21236310753526724
Chhattisgarh,Bemetara,2025-05,-0.2854089852065594
Chhattisgarh,Bemetara,2025-06,-0.17712008122080303
Chhattisgarh,Bemetara,2025-07,-0.44499930462880827
Chhattisgarh,Bemetara,2025-08,-0.28393325807357045
Chhattisgarh,Bemetara,2025-09,-0.39083029236993055
Chhattisgarh,Bemetara,2025-10,-0.26412540311578653
Chhattisgarh,Bemetara,2025-11,-0.36492289818156853
Chhattisgarh,Bemetara,2025-12,-0.22127220288121302
Chhattisgarh,Bijapur,2025-01,-0.044914914978122326
Chhattisgarh,Bijapur,2025-02,-0.8955420086665673
Chhattisgarh,Bijapur,2025-03,-1.133165289260101
Chhattisgarh,Bijapur,2025-04,1.3776025329620407
Chhattisgarh,Bijapur,2025-05,-0.03603498619467189
Chhattisgarh,Bijapur,2025-06,-1.3613639775556052
Chhattisgarh,Bijapur,2025-07,0.38577035672618987
Chhattisgarh,Bijapur,2025-08,-0.5081378307758364
Chhattisgarh,Bijapur,2025-09,0.9484266861878009
Chhattisgarh,Bijapur,2025-10,-0.45963542626628867
Chhattisgarh,Bijapur,2025-11,-0.39156826196395955
Chhattisgarh,Bijapur,2025-12,2.118563119785113
Chhattisgarh,Bilaspur,2025-01,3.252924062772981
Chhattisgarh,Bilaspur,2025-02,-0.6218273073768992
Chhattisgarh,Bilaspur,2025-03,-0.5521051964289886
Chhattisgarh,Bilaspur,2025-04,0.15859553589268227
Chhattisgarh,Bilaspur,2025-05,-0.21029206553071303
Chhattisgarh,Bilaspur,2025-06,-0.40018638205975615
Chhattisgarh,Bilaspur,2025-07,-0.27408879931512026
Chhattisgarh,Bilaspur,2025-08,-0.06426320747158544
Chhattisgarh,Bilaspur,2025-09,-0.2793913829206579
Chhattisgarh,Bilaspur,2025-10,-0.35490668049788215
Chhattisgarh,Bilaspur,2025-11,-0.3290917680535173
Chhattisgarh,Bilaspur,2025-12,-0.3253668090105428
Chhattisgarh,Dakshin Bastar Dantewada,2025-01,2.8500435183575896
Chhattisgarh,Dakshin Bastar Dantewada,2025-02,-0.5811394701866979
Chhattisgarh,Dakshin Bastar Dantewada,2025-03,0.4058200969437822
Chhattisgarh,Dakshin Bastar Dantewada,2025-04,0.10623400749856651
Chhattisgarh,Dakshin Bastar Dantewada,2025-05,-1.2495267026345402
Chhattisgarh,Dakshin Bastar Dantewada,2025-06,-0.1494618456913703
Chhattisgarh,Dakshin Bastar Dantewada,2025-07,-0.17508654486232586
Chhattisgarh,Dakshin Bastar Dantewada,2025-08,-0.6697618555767865
Chhattisgarh,Dakshin Bastar Dantewada,2025-09,0.0711170665860858
Chhattisgarh,Dakshin Bastar Dantewada,2025-10,-0.2736249408956109
Chhattisgarh,Dakshin Bastar Dantewada,2025-11,0.5958132877056513
Chhattisgarh,Dakshin Bastar Dantewada,2025-12,-0.9304266172443435
Chhattisgarh,Dantewada,2025-01,2.7562783141474902
Chhattisgarh,Dantewada,2025-02,0.6964751968588763
Chhattisgarh,Dantewada,2025-03,0.10442143595936673
Chhattisgarh,Dantewada,2025-04,0.5887081077962688
Chhattisgarh,Dantewada,2025-05,0.2462027313326703
Chhattisgarh,Dantewada,2025-06,-0.054820610075673765
Chhattisgarh,Dantewada,2025-07,-0.7092295897339592
Chhattisgarh,Dantewada,2025-08,-0.4045538133300503
Chhattisgarh,Dantewada,2025-09,-0.6404203922690487
Chhattisgarh,Dantewada,2025-10,-0.9721103044474539
Chhattisgarh,Dantewada,2025-11,-0.5077136805729917
Chhattisgarh,Dantewada,2025-12,-1.1032373956654893
Chhattisgarh,Dhamtari,2025-01,3.250310668517723
Chhattisgarh,Dhamtari,2025-02,-0.12510382522852367
Chhattisgarh,Dhamtari,2025-03,-0.03473255327598526
Chhattisgarh,Dhamtari,2025-04,0.030577997140027527
Chhattisgarh,Dhamtari,2025-05,-0.42160139835866733
Chhattisgarh,Dhamtari,2025-06,-0.5319946024241322
Chhattisgarh,Dhamtari,2025-07,-0.5282630415002562
Chhattisgarh,Dhamtari,2025-08,-0.08389084479228076
Chhattisgarh,Dhamtari,2025-09,-0.38969859958663805
Chhattisgarh,Dhamtari,2025-10,-0.5029186677109424
Chhattisgarh,Dhamtari,2025-11,-0.4837110022236049
Chhattisgarh,Dhamtari,2025-12,-0.1789741305567228
Chhattisgarh,Durg,2025-01,3.160066629338148
Chhattisgarh,Durg,2025-02,-0.39996214680196135
Chhattisgarh,Durg,2025-03,-0.4059747458919706
Chhattisgarh,Durg,2025-04,0.6781196347970946
Chhattisgarh,Durg,2025-05,-0.47942516215664094
Chhattisgarh,Durg,2025-06,-0.4634361384129897
Chhattisgarh,Durg,2025-07,-0.3964385806204192
Chhattisgarh,Durg,2025-08,-0.3323219207341252
Chhattisgarh,Durg,2025-09,-0.4351332309246967
Chhattisgarh,Durg,2025-10,-0.40623621712549124
Chhattisgarh,Durg,2025-11,-0.37776265498045986
Chhattisgarh,Durg,2025-12,-0.14149546648648684
Chhattisgarh,Gariyaband,2025-01,3.1113168713943695
Chhattisgarh,Gariyaband,2025-02,-0.007213586478227234
Chhattisgarh,Gariyaband,2025-03,0.6226887213071916
Chhattisgarh,Gariyaband,2025-04,-0.6240795171916228
Chhattisgarh,Gariyaband,2025-05,-0.13750068703912696
Chhattisgarh,Gariyaband,2025-06,-0.023709793267228968
Chhattisgarh,Gariyaband,2025-07,-0.5239614598431078
Chhattisgarh,Gariyaband,2025-08,-0.435858333928208
Chhattisgarh,Gariyaband,2025-09,-0.40960810123578656
Chhattisgarh,Gariyaband,2025-10,-0.32091524736083826
Chhattisgarh,Gariyaband,2025-11,-0.6754168176528043
Chhattisgarh,Gariyaband,2025-12,-0.5757420487046111
Chhattisgarh,Gaurela Pendra Marwahi,2025-01,3.1842489174400774
Chhattisgarh,Gaurela Pendra Marwahi,2025-02,-0.41113874735146055
Chhattisgarh,Gaurela Pendra Marwahi,2025-03,-0.49370118057032875
Chhattisgarh,Gaurela Pendra Marwahi,2025-04,-0.3296485535250452
Chhattisgarh,Gaurela Pendra Marwahi,2025-05,-0.5007779605605175
Chhattisgarh,Gaurela Pendra Marwahi,2025-06,-0.5814532524486687
Chhattisgarh,Gaurela Pendra Marwahi,2025-07,-0.3663191407469321
Chhattisgarh,Gaurela Pendra Marwahi,2025-08,-0.28564384885878086
Chhattisgarh,Gaurela Pendra Marwahi,2025-09,0.03705731869382408
Chhattisgarh,Gaurela Pendra Marwahi,2025-10,-0.2563073790812713
Chhattisgarh,Gaurela Pendra Marwahi,2025-11,0.48525338473910873
Chhattisgarh,Gaurela Pendra Marwahi,2025-12,-0.4815695577300053
Chhattisgarh,Janjgir Champa,2025-01,3.228078729907028
Chhattisgarh,Janjgir Champa,2025-02,-0.1228142348211275
Chhattisgarh,Janjgir Champa,2025-03,0.22470460560484581
Chhattisgarh,Janjgir Champa,2025-04,-0.30121909075460657
Chhattisgarh,Janjgir Champa,2025-05,-0.4609848606649927
Chhattisgarh,Janjgir Champa,2025-06,-0.2244164733229412
Chhattisgarh,Janjgir Champa,2025-07,-0.6578326141468276
Chhattisgarh,Janjgir Champa,2025-08,-0.3211569372136372
Chhattisgarh,Janjgir Champa,2025-09,-0.36130217323287195
Chhattisgarh,Janjgir Champa,2025-10,-0.09408633355653587
Chhattisgarh,Janjgir Champa,2025-11,-0.26487548509372516
Chhattisgarh,Janjgir Champa,2025-12,-0.6440951327046132
Chhattisgarh,Jashpur,2025-01,3.2126921464263933
Chhattisgarh,Jashpur,2025-02,-0.7814690568571248
Chhattisgarh,Jashpur,2025-03,-0.6849411382691554
Chhattisgarh,Jashpur,2025-04,-0.3853452094979503
Chhattisgarh,Jashpur,2025-05,-0.33386847383006846
